"datasetName","decimalLongitude","decimalLatitude","depth","scientificName"
"obis",-81.7264832,24.47875,9.8,"Halichoeres poeyi"
"obis",-80.10179,25.60641,5.2,"Halichoeres poeyi"
"obis",-64.99104,18.31822,12,"Halichoeres poeyi"
"obis",-81.5807499,24.5222834,2.6,"Halichoeres poeyi"
"obis",-80.27535,25.17606,2.6,"Halichoeres poeyi"
"obis",-80.61451,24.90317,3.9,"Halichoeres poeyi"
"obis",-82.83918,24.64307,7,"Halichoeres poeyi"
"obis",-80.1366876,25.4128603,6.4,"Halichoeres poeyi"
"obis",-80.75605,24.7551167,12.7,"Halichoeres poeyi"
"obis",-80.63165,24.8426833,7.6,"Halichoeres poeyi"
"obis",-81.1196,24.62685,7.8,"Halichoeres poeyi"
"obis",-81.8612,24.4570667,6.4,"Halichoeres poeyi"
"obis",-81.1256166,24.6270667,6.7,"Halichoeres poeyi"
"obis",-80.5582167,24.8931833,9.4,"Halichoeres poeyi"
"obis",-81.4091,24.550117,3,"Halichoeres poeyi"
"obis",-81.5899,24.5206667,6.7,"Halichoeres poeyi"
"obis",-80.3913333,25.0286167,3.7,"Halichoeres poeyi"
"obis",-80.1148999,25.53425,6.3,"Halichoeres poeyi"
"obis",-81.5814499,24.5215,3.7,"Halichoeres poeyi"
"obis",-81.75898,24.47228,11.4,"Halichoeres poeyi"
"obis",-80.4171167,25.0138167,3.7,"Halichoeres poeyi"
"obis",-83.02626,24.63361,18.3,"Halichoeres poeyi"
"obis",-80.0971167,25.6836333,8.2,"Halichoeres poeyi"
"obis",-80.1894166,25.2794333,10.7,"Halichoeres poeyi"
"obis",-83.089467,24.61125,17,"Halichoeres poeyi"
"obis",-80.2099499,25.2215333,6.6,"Halichoeres poeyi"
"obis",-80.0929832,25.58745,4.3,"Halichoeres poeyi"
"obis",-80.2337999,25.2851334,1.8,"Halichoeres poeyi"
"obis",-80.4164166,25.0116167,4.3,"Halichoeres poeyi"
"obis",-83.07215,24.647867,16.7,"Halichoeres poeyi"
"obis",-80.1330167,25.40435,1.7,"Halichoeres poeyi"
"obis",-67.978,10.508,3.5,"Halichoeres poeyi"
"obis",-81.8789333,24.4513334,8.5,"Halichoeres poeyi"
"obis",-80.2915666,25.1330833,8.7,"Halichoeres poeyi"
"obis",-82.96417,24.55805,20.4,"Halichoeres poeyi"
"obis",-80.308,25.10585,4.3,"Halichoeres poeyi"
"obis",-81.6619333,24.4951833,2.1,"Halichoeres poeyi"
"obis",-80.3730333,25.0667167,2.1,"Halichoeres poeyi"
"obis",-81.5893666,24.5481167,3.1,"Halichoeres poeyi"
"obis",-80.1776666,25.28955,9.4,"Halichoeres poeyi"
"obis",-83.093017,24.625483,20.3,"Halichoeres poeyi"
"obis",-80.4045667,25.0115,5.3,"Halichoeres poeyi"
"obis",-80.11766,25.47646,6.2,"Halichoeres poeyi"
"obis",-38.7,-17.95,NA,"Halichoeres poeyi"
"obis",-80.4355166,24.9878834,6.3,"Halichoeres poeyi"
"obis",-81.9151667,24.4578,8.1,"Halichoeres poeyi"
"obis",-80.1810832,25.3323167,4,"Halichoeres poeyi"
"obis",-80.1096667,25.5472,5.6,"Halichoeres poeyi"
"obis",-81.52386,24.52843,5.1,"Halichoeres poeyi"
"obis",-81.9148833,24.4580833,7.5,"Halichoeres poeyi"
"obis",-82.841217,24.63715,10.1,"Halichoeres poeyi"
"obis",-82.823,24.67828,9.8,"Halichoeres poeyi"
"obis",-81.8059833,24.478,9,"Halichoeres poeyi"
"obis",-80.7529333,24.76885,5.2,"Halichoeres poeyi"
"obis",-80.93075,24.7160833,8.5,"Halichoeres poeyi"
"obis",-81.8343833,24.4756,3.4,"Halichoeres poeyi"
"obis",-80.28634,25.16008,3.2,"Halichoeres poeyi"
"obis",-80.21099,25.22605,5.9,"Halichoeres poeyi"
"obis",-80.1349332,25.4624,5.3,"Halichoeres poeyi"
"obis",-82.84895,24.7127667,7.5,"Halichoeres poeyi"
"obis",-81.6059833,24.5054167,7.3,"Halichoeres poeyi"
"obis",-81.7150999,24.4832334,2.7,"Halichoeres poeyi"
"obis",-81.4700166,24.5648167,5.8,"Halichoeres poeyi"
"obis",-81.7086166,24.4864667,2.9,"Halichoeres poeyi"
"obis",-80.2991832,25.12125,8.4,"Halichoeres poeyi"
"obis",-81.43336,24.55319,7.2,"Halichoeres poeyi"
"obis",-81.1782,24.60925,10.4,"Halichoeres poeyi"
"obis",-81.26411,24.59639,9.3,"Halichoeres poeyi"
"obis",-81.85971,24.45667,4,"Halichoeres poeyi"
"obis",-80.1762999,25.4438834,2.1,"Halichoeres poeyi"
"obis",-80.486217,24.945717,5.6,"Halichoeres poeyi"
"obis",-82.86105,24.6975667,5,"Halichoeres poeyi"
"obis",-81.2305,24.5972,7.3,"Halichoeres poeyi"
"obis",-80.13026,25.41392,7.2,"Halichoeres poeyi"
"obis",-80.245706,25.268813,2.9,"Halichoeres poeyi"
"obis",-83.06002,24.62232,14.6,"Halichoeres poeyi"
"obis",-80.3184833,25.0749333,7.6,"Halichoeres poeyi"
"obis",-81.5312666,24.5215834,10.7,"Halichoeres poeyi"
"obis",-82.99417,24.71288,15.9,"Halichoeres poeyi"
"obis",-81.6217166,24.5118167,5.9,"Halichoeres poeyi"
"obis",-80.8879332,24.7025667,7.5,"Halichoeres poeyi"
"obis",-80.2186833,25.2244333,7,"Halichoeres poeyi"
"obis",-81.2326667,24.6256333,7.9,"Halichoeres poeyi"
"obis",-80.2546,25.192667,2.4,"Halichoeres poeyi"
"obis",-80.5053333,24.9235833,6.6,"Halichoeres poeyi"
"obis",-80.5354,24.918167,5.6,"Halichoeres poeyi"
"obis",-80.6571333,24.8270667,9.3,"Halichoeres poeyi"
"obis",-82.90162,24.70212,14,"Halichoeres poeyi"
"obis",-80.2396832,25.28045,3.1,"Halichoeres poeyi"
"obis",-81.8953833,24.4821167,4.3,"Halichoeres poeyi"
"obis",-80.1003499,25.5959333,5.6,"Halichoeres poeyi"
"obis",-80.25787,25.14288,6.7,"Halichoeres poeyi"
"obis",-81.8711083,12.1736083,2.65,"Halichoeres poeyi"
"obis",-81.5629166,24.5109667,9,"Halichoeres poeyi"
"obis",-80.35212,25.02909,15.7,"Halichoeres poeyi"
"obis",-80.61863,24.8483,4.4,"Halichoeres poeyi"
"obis",-80.374867,25.009867,5.2,"Halichoeres poeyi"
"obis",-80.1734667,25.3552833,6.3,"Halichoeres poeyi"
"obis",-81.83376,24.47534,6.1,"Halichoeres poeyi"
"obis",-83.06005,24.6363,14.2,"Halichoeres poeyi"
"obis",-80.3073999,25.10735,5.8,"Halichoeres poeyi"
"obis",-82.7892833,24.6957667,4,"Halichoeres poeyi"
"obis",-80.1837191,25.3294996,3.4,"Halichoeres poeyi"
"obis",-82.91685,24.58669,9.2,"Halichoeres poeyi"
"obis",-82.92488,24.58005,10.9,"Halichoeres poeyi"
"obis",-80.2163833,25.2365833,4.4,"Halichoeres poeyi"
"obis",-82.93182,24.6319,6.1,"Halichoeres poeyi"
"obis",-80.6843833,24.81915,5.6,"Halichoeres poeyi"
"obis",-81.22595,24.59543,9.1,"Halichoeres poeyi"
"obis",-80.2737167,25.1293,11.7,"Halichoeres poeyi"
"obis",-82.78577,24.67315,9.8,"Halichoeres poeyi"
"obis",-81.1779,24.6095,9.4,"Halichoeres poeyi"
"obis",-81.1151,24.6239,8.5,"Halichoeres poeyi"
"obis",-80.6217,24.8433,NA,"Halichoeres poeyi"
"obis",-81.6976,24.4828,10.4,"Halichoeres poeyi"
"obis",-80.0958332,25.6556,9,"Halichoeres poeyi"
"obis",-81.40302,24.55173,4.4,"Halichoeres poeyi"
"obis",-81.1482499,24.6259334,7.6,"Halichoeres poeyi"
"obis",-83.0632,24.6274167,15.8,"Halichoeres poeyi"
"obis",-80.1604816,25.4110775,4.1,"Halichoeres poeyi"
"obis",-80.2314667,25.2195833,3.1,"Halichoeres poeyi"
"obis",-82.8817667,24.5965333,5.9,"Halichoeres poeyi"
"obis",-80.1892166,25.2799667,11.4,"Halichoeres poeyi"
"obis",-80.8963667,24.7036667,6.3,"Halichoeres poeyi"
"obis",-81.8341166,24.4738,6.4,"Halichoeres poeyi"
"obis",-82.78793,24.65226,10.1,"Halichoeres poeyi"
"obis",-82.77958,24.6658,10.7,"Halichoeres poeyi"
"obis",-80.43933,24.98837,5.7,"Halichoeres poeyi"
"obis",-83.038,24.6410333,16.2,"Halichoeres poeyi"
"obis",-79.8450833333,15.7964166666,2,"Halichoeres poeyi"
"obis",-80.85685,24.72635,7.2,"Halichoeres poeyi"
"obis",-81.57709,24.54955,4.9,"Halichoeres poeyi"
"obis",-80.8091,24.7371,6.7,"Halichoeres poeyi"
"obis",-80.3731333,25.0109333,7,"Halichoeres poeyi"
"obis",-81.34445,24.56515,6.9,"Halichoeres poeyi"
"obis",-80.22783,25.20373,4.2,"Halichoeres poeyi"
"obis",-80.75488,24.76597,4.7,"Halichoeres poeyi"
"obis",-80.2239167,25.2119667,5.6,"Halichoeres poeyi"
"obis",-81.7054666,24.49635,11.9,"Halichoeres poeyi"
"obis",-82.9312,24.58225,12.8,"Halichoeres poeyi"
"obis",-80.13528,25.50261,7.2,"Halichoeres poeyi"
"obis",-80.7558832,24.7639833,8.7,"Halichoeres poeyi"
"obis",-81.8586083,12.1444417,2,"Halichoeres poeyi"
"obis",-83.0770167,24.6344167,16.2,"Halichoeres poeyi"
"obis",-81.6583667,24.4943,4.1,"Halichoeres poeyi"
"obis",-80.2276166,25.19555,7.2,"Halichoeres poeyi"
"obis",-82.82295,24.71557,6.4,"Halichoeres poeyi"
"obis",-82.88205,24.7068167,11.7,"Halichoeres poeyi"
"obis",-80.11388,25.57761,5.2,"Halichoeres poeyi"
"obis",-82.85393,24.644,6.1,"Halichoeres poeyi"
"obis",-83.0632167,24.6430167,16.2,"Halichoeres poeyi"
"obis",-83.06192,24.60026,24.7,"Halichoeres poeyi"
"obis",-81.70874,24.50683,9,"Halichoeres poeyi"
"obis",-80.45601,24.9528,14.2,"Halichoeres poeyi"
"obis",-81.9155666,24.4572834,9.9,"Halichoeres poeyi"
"obis",-81.5022666,24.5616167,4.4,"Halichoeres poeyi"
"obis",-59.65,13.25,NA,"Halichoeres poeyi"
"obis",-80.6246999,24.8444167,6.1,"Halichoeres poeyi"
"obis",-81.9055333,24.4503667,7.5,"Halichoeres poeyi"
"obis",-80.50405,24.9212833,11.6,"Halichoeres poeyi"
"obis",-80.97012,24.68188,5.8,"Halichoeres poeyi"
"obis",-80.6773666,24.8150333,8.4,"Halichoeres poeyi"
"obis",-82.84101,24.64119,9,"Halichoeres poeyi"
"obis",-81.39809,24.54747,8.1,"Halichoeres poeyi"
"obis",-83.06765,24.66665,18.6,"Halichoeres poeyi"
"obis",-80.49925,24.94648,4.7,"Halichoeres poeyi"
"obis",-81.0111833,24.6632167,4.4,"Halichoeres poeyi"
"obis",-80.44055,24.96548,24.7,"Halichoeres poeyi"
"obis",-81.63825,24.5331667,3.1,"Halichoeres poeyi"
"obis",-82.87807,24.59467,6.3,"Halichoeres poeyi"
"obis",-82.93205,24.63887,7.9,"Halichoeres poeyi"
"obis",-81.7226333,24.4810834,7.6,"Halichoeres poeyi"
"obis",-80.28138,25.11978,10.5,"Halichoeres poeyi"
"obis",-80.12833,25.41853,3,"Halichoeres poeyi"
"obis",-82.95735,24.6044667,13.3,"Halichoeres poeyi"
"obis",-82.81736,24.67177,12.2,"Halichoeres poeyi"
"obis",-81.6571833,24.56375,4,"Halichoeres poeyi"
